wav_filename,wav_filesize,transcript
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30166134.wav,169,Macho mekundi si ishara ya uchawi usukumani ila imepotoshwa sana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30166154.wav,168,Zinakuwa chanzo kikubwa cha watu kuhama makazi yao na kwenda sehemu nyingine
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30166199.wav,165,Maji matakatifu ni eneo la kihistoria ambalo hupatikana jamii ya Wazinza
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30166227.wav,145,Hatua zote unazochukuwa ni bora itilie maanani.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30166230.wav,212,Wameambukizwa virusi vya homa ya ini B wengi wao hupona baada ya miezi michache
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30166259.wav,196,Muungano huo ulifanyika mwezi April mwaka elfu moja mia tisa sitini na mbili
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30166263.wav,199,Ambako hufanyika shughuli mbalimbali ikiwemo uchezaji wa ngoma za asili maarufu Likomanga
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30166283.wav,197,Mwaka huo koloni la Kenya liliundwa na kupatiwa jina linalotokana na Mlima Kenya
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30166295.wav,124,Kituo muhimu zaidi kwenye pwani ya Afrika mashariki
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30166296.wav,209,Baadhi ya shule wanafunzi kukimbia wanapoona magari ya serikali yakiingia katika maeneo ya shule
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30166301.wav,203,Wapagazi kutoka pwani waliichukua kuwa jina la mlima na kutafsiri vile kwa Wazungu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30166312.wav,156,Adui mkubwa zaidi katika historia ya kabila hilo kuliko hata Wajerumani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30166334.wav,183,mungu hakuiacha tanzania akaipa utajiri wa tamaduni mbalimbali za kupendeza
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30166356.wav,165,wa kikoloni Karume aliita simba jina lenye utamaduni wa kiafrika
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30166358.wav,112,timu nyingi zilikuwa zinaogopa kucheza mpira
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169508.wav,122,Wahehe walishirikiana na Waingereza wakati wa vita
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169658.wav,166,Hali joto ya juu joto jingi mwilini mara nyingi hufuatwa na baridi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169660.wav,161,nyerere alisema siwezi kumfukuza kwa sababu wananchi wanampenda
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169661.wav,202,Je wewe kama mkuu wa Wilaya aliye mwanamke hukosi upweke wa kukosa familia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169662.wav,169,Vioo vya aina vyote kwa ajili ya ujenzi na shughuli nyingine zenye kutumia vioo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169663.wav,156,kwa kufanyia masaji ngozi yako ili kurahisisha mzunguko wa damu yako
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169666.wav,249,Aliwahi kushika vyeo vya naibu waziri wa utawala wa mikoa na serikali ya mitaa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169687.wav,110,pamoja na uvutaji wa sigara wakati wa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169688.wav,157,Wizara ya Maendeleo ya Mifugo na Uvuvi na Wizara ya Ardhi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169764.wav,164,Wakati mtoto anapotumia maziwa yaliambukizwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169770.wav,181,Mwaka elfu mbili na kumi na tano alifanya klabu yake kuwa na magori mengi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169806.wav,120,watu waliamini ujerumani atashinda fainali hiyo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169842.wav,174,kwa kuwa majina ya eneo yalitokana na majina ya watu maarufu au kazi muhimu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169846.wav,143,ndipo hupelekwa kusoma elimu dunia siyo kwamba wao
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169879.wav,164,Ni mtu wa kwanza mwenye kuzaliwa Hawaii kuwa rais wa Marekani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169881.wav,111,sikukuu za Mei mosi wafanyakazi wote bora
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169913.wav,225,Serikali za Tanzania na Kenya zimeweka mipango kuwahimiza Wamasai kuachana na jadi ya uhamaji
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169958.wav,226,Kiasili majina hutolewa wakati mtu anapozaliwa Chamdoma Dyamwale anapotoka kutahiriwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169959.wav,175,maporomoko ya materuni ni moja Kati ya maporomoko yaliyopo mkoani Kilimanjaro
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169974.wav,167,Mshahara wake kwa mwaka ni Dola za kimarekani milioni mia tatu kumi na tano
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30169984.wav,118,ameshinda ubingwa katika kila timu aliyoifundisha
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30170017.wav,212,wakati huo vijana wa Kirangi walikuwa wakitembea kutafuta sehemu hasa ambayo wangeweza kufanya makazi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30170027.wav,149,vifaru wanapatikana kwa wingi kwenye hifadhi ya taifa ya mkomazi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30170029.wav,181,Tunaona kwamba wahusika wakuu ni mtemi wa wanajamii Kinjekitile Ngwale
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30170059.wav,142,Inajulikana kuwa watu wengi hawapendi dawa za muda mrefu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30170080.wav,116,Wakati mwingine kwa kushauriwa na wachungaji wao
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30170081.wav,157,Aliamua kujiendeleza zaidi na chuo Kikuu cha Dar es Salaam
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30170086.wav,161,Mpaka meli inaufikia mwamba huo haikuweza tena kusimama
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30170120.wav,121,Inafuatia Mbeya na Morogoro pia Mtwara na Mwanza
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30170121.wav,237,Nikaamua nimfuate kinyuma nyuma ili nimuangalie anafanya nini na zile pumba mule
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30170122.wav,169,Kuanzia tarehe ishirini na tatu Novemba elfu moja Mia tisa na tisini na tano
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30170202.wav,119,ujerumani ilikuwa na kipa bora sana golini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30170204.wav,164,Wana meno ya kawaida vile vile wataalamu wanaongeza
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30170207.wav,194,Maambukizi laki tatu na elfu sitini ya kisonono huripotiwa kila mwaka nchini Marekani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171097.wav,152,wilaya ya chato ilikuwa sehemu ya wilaya ya biharamulo mkoani kagera
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171117.wav,138,tanzania ilianza kujipambanua kiuchumi kipindi cha mwinyi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171119.wav,112,tevez akaongeza ukwasi wake huko china
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171120.wav,143,Ni mmea wa supu unaotumika mara nyingi au shina huchemshwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171132.wav,138,Mbege hutengenezwa kwa kutumia ndizi mbivu maji na ulezi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171134.wav,107,Pia Amerika na sehemu nyingine za Dunia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171148.wav,116,katika maisha tunakutana na changamoto za
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171151.wav,166,Akianza matibabu mapema anaweza kuzuia ini lake lisiharibike sana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171169.wav,232,Kuondoa masharti yanayokawiza uwekezaji zikiwemo sera zinazobabaisha mfumo dhaifu wa kodi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171170.wav,119,Kwani raia wengi walikuwa na maisha magumu sana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171172.wav,143,eneo ambalo watalii wanaweza kuwaona wanyama kwa ukaribu zaidi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171190.wav,146,Kwa mujibu wa Kitabu cha hali ya uchumi wa taifa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171192.wav,216,serengeti na masai mara zinadumisha umoja Kati tanzania na kenya kutokana na muingiliano
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171193.wav,114,Kila bara duniani lina shirikisho la soka
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171194.wav,152,Waziri alieleza kupungua mauzo ya nje ya bidhaa za kahawa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171197.wav,136,Wavulana hao hupewa ruhusa ya kuanzisha kambi zao wenyewe
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171203.wav,131,jose mourinho aliwahi kufukuzwa chelsea mara mbili
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171206.wav,182,Ndege hufanya eneo hili la utalii kuwa na aina mia nne za ndege wanaovutia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171212.wav,159,Meli hiyo ambayo ilizinduliwa mwaka elfu moja mia tisa sabini na sita
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171213.wav,148,Ni bandari ya Bagamoyo katika eneo la Bagamoyo nchini Tanzania
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171215.wav,221,Mifano ya vituo hivyo vilivyokuwa Cape Mount vilishambuliwa kwa mabomu na gavana wa Liberia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171218.wav,139,Jamii nyingi za kipare zina utaratibu wa kushirikiana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171226.wav,159,Pamoja na tabia yake ya kutoamini wasomi na kuchukia wataalamu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171241.wav,177,Dalili kuu na ishara tofauti pamoja na hatua za kifua kikuu zinajulikana saba
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171245.wav,122,Nimesikia mazungumzo ya namna hii kwa miaka mingi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171248.wav,160,Ili kutambulisha eneo la Wasukuma ambapo Wasukuma nao husema Dakama
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171270.wav,156,Wakati Makamba anasoma kidato cha nne alikuwa akipenda fani ya sayansi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171272.wav,112,Radhi ya baba huwa haimpati mtoto kwa haraka
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30171274.wav,106,Maeneo mengi ya asili ambayo ni urithi wa dunia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30172531.wav,149,Ambapo utaona fuvu la anayedhaniwa kuwa ni binadamu wa kwanza
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30172533.wav,182,Jamii hii ya Wamasai wameitwa kutokana na lugha yao wenyewe
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30172586.wav,161,Taarifa za wakoloni Wajeruami mwanzoni wa karne ya ishirini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30172588.wav,160,Magufuli aliteuliwa na Rais Benjamin Mkapa kuwa naibu waziri wa ujenzi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30172589.wav,112,wanasayansi wengi walishindwa kubaini jinsia yake
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30172590.wav,152,Alikufa mjini Jeddah tarehe kumi na sita Agosti elfu mbili na tatu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30172612.wav,136,Tarehe ishirini na nne Novemba elfu moja mia tisa tisini na moja
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30172614.wav,136,Moka wa Nandi kaskazini magharibi mwa mji mkuu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30172619.wav,168,Baada ya hapo Uingereza uliiweka chini ya uongozi wa Shirikisho la Mataifa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30172621.wav,144,Walitoka maeneo hayo kutokana na ukame uliokuwepo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30172630.wav,123,Wareno walifukuzwa katika pwani za Uswahilini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30172635.wav,183,Ikumbukwe kuwa Tabora ya wakati huo ilikuwa na hamasa kubwa Katika kudai Uhuru
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30172636.wav,137,kuwasha moto wa mafanikio yako tena usiozimika
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30172657.wav,126,Ushindani huo unawezesha wanafunzi wote wa Tanzani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30172686.wav,166,Wakati huo akiwa na miaka ishirini na tano
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30172689.wav,171,Wanasiasa wanane wa mwisho wa Malawi waliokuwa kizuizini waliachiliwa huru
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30172693.wav,105,Pia misitu hutumika kama makazi ya wanyama
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193115.wav,151,Vilevile misitu yenye mandhari mazuri yenye kupendeza
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193117.wav,153,Kuidhinisha bajeti na mgawanyo wa faida inayotokana na shughuli zake
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193118.wav,104,Ikawa sababu ya yeye kufukuzwa shule
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193153.wav,175,kwa miaka mitano Simba haipati angalau asilimia moja ya kiasi hicho
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193163.wav,174,Mashujaa hao sitini na saba walinyongwa katika eneo lililojengwa Mnara
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193172.wav,138,Akifikiri kwamba ilikuwa ni kutafuta minyoo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193174.wav,118,Hadi mwaka wa elfu moja mia nane na ishirini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193175.wav,171,Ni mlima wa moto pekee ambao bado hutoa carbonatite lava
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193212.wav,179,Mohammed anaunda safu ya ulinzi ya Azam ambayo ndio timu pekee mpaka sasa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193214.wav,157,Hulazimu sana wa kubeba mahema ya kupigia kambi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193216.wav,134,wanawake wajawazito wanaweza kupata kifafa cha mimba
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193229.wav,153,Na kila walipoenda waliwasema hivyo sifa hiyo ikawaganda
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193238.wav,177,Waandalizi wanatarajia kuruhusiwa kujiunga tena na Ubingwa wa Magari Ulimwenguni
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193240.wav,219,Mabaki yaliyopatikana katika mabonde ya ufa yalipelekea kutajwa kwa aina mpya ya spishi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193281.wav,154,Mawe moto yenye majimaji yaligawa ziwa hili
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193329.wav,153,watalii wa ndani na nje ya nchi wanapenda kutalii bagamoyo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193342.wav,128,Maeneo yote yaliyokuwa chini ya utawala wa Munyigumba
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193404.wav,209,Wajerumani walijitahidi kubadilisha hali ya uchumi na kuleta hali mpya ya uchumi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193405.wav,144,Kuna wanaocheza timu za Ligi Daraja la Kwanza Ulaya
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193448.wav,152,Sifa kubwa ya kabila hili wamekuwa wakisemwa kuwa eti ni wafupi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193533.wav,161,watoto wanakumbushwa kwamba wanaweza kuleta maendeleo hata wakiwa wadogo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193535.wav,163,Hufikiriwa kuwa na minyoo au ni meno ya karatasi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193568.wav,131,ureno iliendelea kupambana ili kushinda kombe
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193569.wav,148,matukio ya kwanza yalikuwa katika kikundi kidogo cha warabu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193619.wav,120,Inasemekana Wapare ni kabila lenye ujasiri
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193621.wav,158,wanawake wa Kikurya wanachunga ngombe na hata kukamua mifugo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193624.wav,149,Karume alianzisha majadiliano ya kuunganisha Zanzibar na Tanganyika
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30193625.wav,163,Zipo bandari zaidi ya mia moja katika chi zinazoguswa na Bahari ya Hindi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30212082.wav,121,Ni saa mbili mpaka tatu kutoka Serengeti
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30212085.wav,160,Walipokaa kwenye pwani walikuwa karibu na makazi ya Waswahili
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30212415.wav,174,Ambalo limezunguka maeneo kadhaa mpaka ya wilaya za jirani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30212480.wav,209,Lakini aina nyingine za kukutana kimapenzi kama kwa kutumia midomo zinaweza kusambaza magonjwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30212482.wav,120,kwasababu gharama za uendeshaji wa vita zilikuwa kubwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30215397.wav,186,wakati huo viungo wakishuka kuziba nafasi inayoacha na mabeki hao
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30215409.wav,113,Uchumi wa Tanzania ulikuwa mkubwa kuliko wa Kenya
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30232056.wav,142,Katiba inarekebishwa kuruhusu mfumo wa vyama vingi
